date,state,district,pincode,enrolment_count,update_count,age_0_18,age_19_40,age_41_60,age_60_plus,source_file
2023-11-11,West Bengal,West BengalDistrict,944390,3571,357,741,1738,738,354,sample_data.csv
2023-11-11,Rajasthan,RajasthanDistrict,318120,3436,422,896,1600,856,84,sample_data.csv
2023-11-11,Gujarat,GujaratDistrict,216099,8340,852,2144,4053,1792,351,sample_data.csv
2023-11-11,Madhya Pradesh,Madhya PradeshDistrict,725406,9572,1567,2510,4515,2077,470,sample_data.csv
2023-11-11,Bihar,BiharDistrict,653591,11457,1382,3319,5666,2425,47,sample_data.csv
2023-11-11,Andhra Pradesh,Andhra PradeshDistrict,121319,3016,461,722,1299,730,265,sample_data.csv
2023-11-11,Telangana,TelanganaDistrict,401713,5748,946,1367,2733,1170,478,sample_data.csv
2023-11-11,Kerala,KeralaDistrict,328586,3842,503,822,1635,959,426,sample_data.csv
2023-11-11,Odisha,OdishaDistrict,902979,8619,1364,2540,3578,1883,618,sample_data.csv
2023-11-11,Assam,AssamDistrict,723055,4696,752,1378,2131,1135,52,sample_data.csv
2023-11-11,Punjab,PunjabDistrict,650676,10067,1210,2299,4695,2156,917,sample_data.csv
2023-11-11,Chhattisgarh,ChhattisgarhDistrict,915391,3129,483,918,1429,728,54,sample_data.csv
2023-11-11,Haryana,HaryanaDistrict,735734,3716,644,1100,1647,847,122,sample_data.csv
2023-11-11,Jharkhand,JharkhandDistrict,862536,8497,870,2467,3513,1839,678,sample_data.csv
2023-11-11,Uttarakhand,UttarakhandDistrict,137850,3644,406,808,1513,897,426,sample_data.csv
2023-11-12,Maharashtra,MaharashtraDistrict,637579,5989,684,1306,2406,1410,867,sample_data.csv
2023-11-12,Uttar Pradesh,Uttar PradeshDistrict,932000,12580,1961,3486,5632,2885,577,sample_data.csv
2023-11-12,Karnataka,KarnatakaDistrict,538783,5149,520,1175,2239,1173,562,sample_data.csv
2023-11-12,Tamil Nadu,Tamil NaduDistrict,371405,8155,1374,1950,3838,1669,698,sample_data.csv
2023-11-12,Delhi,DelhiDistrict,866763,3959,479,817,1953,982,207,sample_data.csv
2023-11-12,West Bengal,West BengalDistrict,626513,7081,1093,1498,2841,1633,1109,sample_data.csv
2023-11-12,Rajasthan,RajasthanDistrict,641235,3202,397,896,1316,683,307,sample_data.csv
2023-11-12,Gujarat,GujaratDistrict,204009,3886,688,1129,1671,844,242,sample_data.csv
2023-11-12,Madhya Pradesh,Madhya PradeshDistrict,775405,10191,1859,2953,4289,2333,616,sample_data.csv
2023-11-12,Bihar,BiharDistrict,199366,4557,906,1197,2124,950,286,sample_data.csv
2023-11-12,Andhra Pradesh,Andhra PradeshDistrict,331310,11449,1576,2938,5229,2666,616,sample_data.csv
2023-11-12,Telangana,TelanganaDistrict,311735,10832,1513,3217,5227,2620,0,sample_data.csv
2023-11-12,Kerala,KeralaDistrict,761504,4838,521,1270,2284,1166,118,sample_data.csv
2023-11-12,Odisha,OdishaDistrict,174102,6990,1033,1740,3224,1554,472,sample_data.csv
2023-11-12,Assam,AssamDistrict,155798,7569,1440,1613,3532,1543,881,sample_data.csv
2023-11-12,Punjab,PunjabDistrict,868268,7921,1406,2223,3855,1945,0,sample_data.csv
2023-11-12,Chhattisgarh,ChhattisgarhDistrict,311945,8831,1150,1806,3954,2122,949,sample_data.csv
2023-11-12,Haryana,HaryanaDistrict,378640,3442,358,739,1623,788,292,sample_data.csv
2023-11-12,Jharkhand,JharkhandDistrict,268731,9765,1909,2924,4590,2259,0,sample_data.csv
2023-11-12,Uttarakhand,UttarakhandDistrict,637390,6992,829,1793,2806,1456,937,sample_data.csv
2023-11-13,Maharashtra,MaharashtraDistrict,551663,26184,4749,7198,12672,5604,710,sample_data.csv
2023-11-13,Uttar Pradesh,Uttar PradeshDistrict,646117,21424,2746,5631,9726,4380,1687,sample_data.csv
2023-11-13,Karnataka,KarnatakaDistrict,342548,17900,1860,4074,7819,4263,1744,sample_data.csv
2023-11-13,Tamil Nadu,Tamil NaduDistrict,707217,9561,1849,2092,4634,2061,774,sample_data.csv
2023-11-13,Delhi,DelhiDistrict,923220,24442,4306,5565,9900,5643,3334,sample_data.csv
2023-11-13,West Bengal,West BengalDistrict,914057,10279,1366,2110,4362,2061,1746,sample_data.csv
2023-11-13,Rajasthan,RajasthanDistrict,671978,15336,1577,4398,6877,3323,738,sample_data.csv
2023-11-13,Gujarat,GujaratDistrict,321355,11465,1994,2407,5052,2569,1437,sample_data.csv
2023-11-13,Madhya Pradesh,Madhya PradeshDistrict,670318,11426,1222,2929,5552,2722,223,sample_data.csv
2023-11-13,Bihar,BiharDistrict,632798,16424,2877,3711,8047,3736,930,sample_data.csv
2023-11-13,Andhra Pradesh,Andhra PradeshDistrict,250528,12213,1528,2919,5838,2451,1005,sample_data.csv
2023-11-13,Telangana,TelanganaDistrict,920527,11938,2227,3219,4955,2495,1269,sample_data.csv
2023-11-13,Kerala,KeralaDistrict,811855,7279,1121,1574,3287,1540,878,sample_data.csv
2023-11-13,Odisha,OdishaDistrict,514422,8488,1413,2302,3438,2077,671,sample_data.csv
2023-11-13,Assam,AssamDistrict,416763,14416,2583,4308,6929,3121,58,sample_data.csv
2023-11-13,Punjab,PunjabDistrict,487731,9322,1066,2419,4601,2304,0,sample_data.csv
2023-11-13,Chhattisgarh,ChhattisgarhDistrict,683165,5811,1014,1294,2333,1250,934,sample_data.csv
2023-11-13,Haryana,HaryanaDistrict,815297,11581,1929,3463,5769,2471,0,sample_data.csv
2023-11-13,Jharkhand,JharkhandDistrict,761597,18119,2720,4563,8000,4201,1355,sample_data.csv
2023-11-13,Uttarakhand,UttarakhandDistrict,533015,6738,961,1829,3300,1628,0,sample_data.csv
2023-11-14,Maharashtra,MaharashtraDistrict,292797,23542,4256,6303,10479,5006,1754,sample_data.csv
2023-11-14,Uttar Pradesh,Uttar PradeshDistrict,682039,19685,2754,4146,9141,4266,2132,sample_data.csv
2023-11-14,Karnataka,KarnatakaDistrict,625591,11366,1891,2522,5024,2741,1079,sample_data.csv
2023-11-14,Tamil Nadu,Tamil NaduDistrict,438063,23850,4485,5206,11703,4936,2005,sample_data.csv
2023-11-14,Delhi,DelhiDistrict,864777,11828,2113,3171,5276,2804,577,sample_data.csv
2023-11-14,West Bengal,West BengalDistrict,407217,16404,3180,3542,6769,3808,2285,sample_data.csv
2023-11-14,Rajasthan,RajasthanDistrict,781697,9117,1230,1958,4290,1951,918,sample_data.csv
2023-11-14,Gujarat,GujaratDistrict,324649,13311,1362,3367,6102,2748,1094,sample_data.csv
2023-11-14,Madhya Pradesh,Madhya PradeshDistrict,697277,16360,2214,3781,7668,3707,1204,sample_data.csv
2023-11-14,Bihar,BiharDistrict,941089,15150,2345,4515,6274,3172,1189,sample_data.csv
2023-11-14,Andhra Pradesh,Andhra PradeshDistrict,807758,11943,1259,3189,5915,2964,0,sample_data.csv
2023-11-14,Telangana,TelanganaDistrict,362198,15799,2361,4705,6725,3820,549,sample_data.csv
2023-11-14,Kerala,KeralaDistrict,402730,19771,3484,5370,9637,4690,74,sample_data.csv
2023-11-14,Odisha,OdishaDistrict,611309,6628,1017,1688,3074,1642,224,sample_data.csv
2023-11-14,Assam,AssamDistrict,304393,10744,1132,2244,5282,2445,773,sample_data.csv
2023-11-14,Punjab,PunjabDistrict,157509,12407,2047,2699,4993,2541,2174,sample_data.csv
2023-11-14,Chhattisgarh,ChhattisgarhDistrict,182968,7069,1278,2066,3386,1455,162,sample_data.csv
2023-11-14,Haryana,HaryanaDistrict,700579,18777,3630,4326,7762,3822,2867,sample_data.csv
2023-11-14,Jharkhand,JharkhandDistrict,943203,5103,533,1325,2323,1161,294,sample_data.csv
2023-11-14,Uttarakhand,UttarakhandDistrict,817744,10475,1434,3126,5121,2201,27,sample_data.csv
2023-11-15,Maharashtra,MaharashtraDistrict,939227,11794,2281,2740,5438,2570,1046,sample_data.csv
2023-11-15,Uttar Pradesh,Uttar PradeshDistrict,466072,20255,2643,4846,8568,4522,2319,sample_data.csv
2023-11-15,Karnataka,KarnatakaDistrict,206409,16384,2620,3629,7172,3853,1730,sample_data.csv
2023-11-15,Tamil Nadu,Tamil NaduDistrict,865856,16826,2756,4107,7117,3830,1772,sample_data.csv
2023-11-15,Delhi,DelhiDistrict,406363,19783,3482,4118,7947,4075,3643,sample_data.csv
2023-11-15,West Bengal,West BengalDistrict,203549,8599,1096,2066,4135,1919,479,sample_data.csv
2023-11-15,Rajasthan,RajasthanDistrict,965027,5779,1069,1564,2657,1273,285,sample_data.csv
2023-11-15,Gujarat,GujaratDistrict,883304,17659,3353,4295,7366,4259,1739,sample_data.csv
2023-11-15,Madhya Pradesh,Madhya PradeshDistrict,105516,8858,1536,1902,3787,2056,1113,sample_data.csv
2023-11-15,Bihar,BiharDistrict,422780,16735,2738,4426,8348,3811,150,sample_data.csv
2023-11-15,Andhra Pradesh,Andhra PradeshDistrict,530007,19122,2411,5345,8117,4635,1025,sample_data.csv
2023-11-15,Telangana,TelanganaDistrict,474801,6580,1103,1675,3236,1642,27,sample_data.csv
2023-11-15,Kerala,KeralaDistrict,123979,9920,1299,1991,4598,2250,1081,sample_data.csv
2023-11-15,Odisha,OdishaDistrict,120705,5350,594,1512,2385,1149,304,sample_data.csv
2023-11-15,Assam,AssamDistrict,513707,19510,3355,4160,8894,3902,2554,sample_data.csv
2023-11-15,Punjab,PunjabDistrict,408221,17790,2838,3606,8566,4375,1243,sample_data.csv
2023-11-15,Chhattisgarh,ChhattisgarhDistrict,964298,16623,3139,4857,7497,3530,739,sample_data.csv
2023-11-15,Haryana,HaryanaDistrict,266236,15541,1828,4111,6311,3564,1555,sample_data.csv
2023-11-15,Jharkhand,JharkhandDistrict,937373,9540,1171,2027,3897,2250,1366,sample_data.csv
2023-11-15,Uttarakhand,UttarakhandDistrict,575284,9263,1229,1972,3708,2072,1511,sample_data.csv
2023-11-16,Maharashtra,MaharashtraDistrict,989214,12118,1269,3612,5455,2605,446,sample_data.csv
2023-11-16,Uttar Pradesh,Uttar PradeshDistrict,602801,7939,939,2375,3285,1600,679,sample_data.csv
2023-11-16,Karnataka,KarnatakaDistrict,732226,19375,3519,4090,9063,4828,1394,sample_data.csv
2023-11-16,Tamil Nadu,Tamil NaduDistrict,790656,16364,3020,4515,6843,3320,1686,sample_data.csv
2023-11-16,Delhi,DelhiDistrict,543551,21837,4090,5909,10251,4664,1013,sample_data.csv
2023-11-16,West Bengal,West BengalDistrict,295531,8843,1135,2230,3919,1962,732,sample_data.csv
2023-11-16,Rajasthan,RajasthanDistrict,716388,17455,2954,3637,7753,3795,2270,sample_data.csv
2023-11-16,Gujarat,GujaratDistrict,485963,7566,1443,1712,3304,1630,920,sample_data.csv
2023-11-16,Madhya Pradesh,Madhya PradeshDistrict,559704,12241,2293,2958,5055,2448,1780,sample_data.csv
2023-11-16,Bihar,BiharDistrict,750627,14690,2087,4199,6955,3402,134,sample_data.csv
2023-11-16,Andhra Pradesh,Andhra PradeshDistrict,183078,11707,1537,2605,5338,2491,1273,sample_data.csv
2023-11-16,Telangana,TelanganaDistrict,361088,14413,2089,3562,7198,3304,349,sample_data.csv
2023-11-16,Kerala,KeralaDistrict,500756,12858,1701,3767,5860,3205,26,sample_data.csv
2023-11-16,Odisha,OdishaDistrict,180225,10448,1338,2543,4866,2463,576,sample_data.csv
2023-11-16,Assam,AssamDistrict,359629,6274,983,1255,2626,1357,1036,sample_data.csv
2023-11-16,Punjab,PunjabDistrict,553148,11872,1807,3094,5867,2785,126,sample_data.csv
2023-11-16,Chhattisgarh,ChhattisgarhDistrict,212031,15015,1678,3820,7157,3745,293,sample_data.csv
2023-11-16,Haryana,HaryanaDistrict,990874,9089,1695,2520,3825,2005,739,sample_data.csv
2023-11-16,Jharkhand,JharkhandDistrict,181061,10758,1698,3055,4989,2552,162,sample_data.csv
2023-11-16,Uttarakhand,UttarakhandDistrict,482600,7048,713,2055,2976,1430,587,sample_data.csv
2023-11-17,Maharashtra,MaharashtraDistrict,626342,24724,2599,5214,9957,6155,3398,sample_data.csv
2023-11-17,Uttar Pradesh,Uttar PradeshDistrict,717169,18156,3367,4630,8833,4526,167,sample_data.csv
2023-11-17,Karnataka,KarnatakaDistrict,733368,20966,2957,4193,8911,5019,2843,sample_data.csv
2023-11-17,Tamil Nadu,Tamil NaduDistrict,134304,15216,2096,3164,7385,3263,1404,sample_data.csv
2023-11-17,Delhi,DelhiDistrict,794047,13863,2682,3482,5569,3436,1376,sample_data.csv
2023-11-17,West Bengal,West BengalDistrict,784673,14687,1599,3576,6469,3551,1091,sample_data.csv
2023-11-17,Rajasthan,RajasthanDistrict,825814,6687,1043,1437,3150,1506,594,sample_data.csv
2023-11-17,Gujarat,GujaratDistrict,714621,9964,1391,2455,4534,2488,487,sample_data.csv
2023-11-17,Madhya Pradesh,Madhya PradeshDistrict,240979,9012,1225,2425,4043,2193,351,sample_data.csv
2023-11-17,Bihar,BiharDistrict,664355,9196,1822,2011,3762,1953,1470,sample_data.csv
2023-11-17,Andhra Pradesh,Andhra PradeshDistrict,273492,17145,1813,3820,8476,4260,589,sample_data.csv
2023-11-17,Telangana,TelanganaDistrict,600258,6439,862,1501,2720,1361,857,sample_data.csv
2023-11-17,Kerala,KeralaDistrict,825720,17122,2091,5014,8006,4260,0,sample_data.csv
2023-11-17,Odisha,OdishaDistrict,334088,11579,2243,2911,4785,2597,1286,sample_data.csv
2023-11-17,Assam,AssamDistrict,140600,19603,2017,5495,9316,4470,322,sample_data.csv
2023-11-17,Punjab,PunjabDistrict,861725,6368,788,1901,2936,1455,76,sample_data.csv
2023-11-17,Chhattisgarh,ChhattisgarhDistrict,621647,7290,997,1854,3344,1527,565,sample_data.csv
2023-11-17,Haryana,HaryanaDistrict,839676,14569,1601,3016,6648,3312,1593,sample_data.csv
2023-11-17,Jharkhand,JharkhandDistrict,443774,12464,1571,3065,5203,2704,1492,sample_data.csv
2023-11-17,Uttarakhand,UttarakhandDistrict,711252,9806,1240,1983,3937,2200,1686,sample_data.csv
2023-11-18,Maharashtra,MaharashtraDistrict,463182,11062,1610,2962,4637,2442,1021,sample_data.csv
2023-11-18,Uttar Pradesh,Uttar PradeshDistrict,361202,16431,1708,3395,7344,3870,1822,sample_data.csv
2023-11-18,Karnataka,KarnatakaDistrict,699448,6728,805,1409,3173,1346,800,sample_data.csv
2023-11-18,Tamil Nadu,Tamil NaduDistrict,605285,10196,1187,2113,4953,2286,844,sample_data.csv
2023-11-18,Delhi,DelhiDistrict,239470,9477,1524,2616,4206,1992,663,sample_data.csv
2023-11-18,West Bengal,West BengalDistrict,500198,3000,497,893,1209,733,165,sample_data.csv
2023-11-18,Rajasthan,RajasthanDistrict,623422,9391,967,2099,4650,2201,441,sample_data.csv
2023-11-18,Gujarat,GujaratDistrict,913892,5360,886,1356,2650,1339,15,sample_data.csv
2023-11-18,Madhya Pradesh,Madhya PradeshDistrict,599787,10710,1383,2186,5336,2186,1002,sample_data.csv
2023-11-18,Bihar,BiharDistrict,940946,3417,413,832,1422,848,315,sample_data.csv
2023-11-18,Andhra Pradesh,Andhra PradeshDistrict,985559,8906,1405,2159,4281,1911,555,sample_data.csv
2023-11-18,Telangana,TelanganaDistrict,218609,10647,1461,2966,5055,2548,78,sample_data.csv
2023-11-18,Kerala,KeralaDistrict,578065,5356,730,1331,2176,1085,764,sample_data.csv
2023-11-18,Odisha,OdishaDistrict,721933,3216,555,927,1291,741,257,sample_data.csv
2023-11-18,Assam,AssamDistrict,860759,7784,1212,2045,3680,1755,304,sample_data.csv
2023-11-18,Punjab,PunjabDistrict,775982,10221,1435,2397,4479,2051,1294,sample_data.csv
2023-11-18,Chhattisgarh,ChhattisgarhDistrict,102936,4336,643,1260,2099,917,60,sample_data.csv
2023-11-18,Haryana,HaryanaDistrict,941361,8332,868,2289,3399,2069,575,sample_data.csv
2023-11-18,Jharkhand,JharkhandDistrict,170623,3936,490,1116,1669,901,250,sample_data.csv
2023-11-18,Uttarakhand,UttarakhandDistrict,430861,10665,1904,2692,4986,2179,808,sample_data.csv
2023-11-19,Maharashtra,MaharashtraDistrict,122366,10158,1208,3041,4756,2442,0,sample_data.csv
2023-11-19,Uttar Pradesh,Uttar PradeshDistrict,175930,9129,1326,2615,3786,1902,826,sample_data.csv
2023-11-19,Karnataka,KarnatakaDistrict,255193,10826,1157,2238,4890,2319,1379,sample_data.csv
2023-11-19,Tamil Nadu,Tamil NaduDistrict,524815,7514,1378,1941,3362,1696,515,sample_data.csv
2023-11-19,Delhi,DelhiDistrict,762417,6955,1315,1557,3062,1688,648,sample_data.csv
2023-11-19,West Bengal,West BengalDistrict,313206,6847,715,1652,2832,1644,719,sample_data.csv
2023-11-19,Rajasthan,RajasthanDistrict,958311,6706,1290,1734,2846,1655,471,sample_data.csv
2023-11-19,Gujarat,GujaratDistrict,827828,7987,1242,2261,3819,1754,153,sample_data.csv
2023-11-19,Madhya Pradesh,Madhya PradeshDistrict,190105,8755,1555,1987,4209,1830,729,sample_data.csv
2023-11-19,Bihar,BiharDistrict,153091,9817,1858,2055,4700,2430,632,sample_data.csv
2023-11-19,Andhra Pradesh,Andhra PradeshDistrict,585928,3235,550,805,1318,714,398,sample_data.csv
2023-11-19,Telangana,TelanganaDistrict,784561,10227,1920,2703,4337,2291,896,sample_data.csv
2023-11-19,Kerala,KeralaDistrict,239638,11064,1236,2866,4669,2217,1312,sample_data.csv
2023-11-19,Odisha,OdishaDistrict,904209,8545,1547,2426,3893,2000,226,sample_data.csv
2023-11-19,Assam,AssamDistrict,692441,5024,675,1075,2449,1018,482,sample_data.csv
2023-11-19,Punjab,PunjabDistrict,545290,8781,940,2192,3605,1961,1023,sample_data.csv
2023-11-19,Chhattisgarh,ChhattisgarhDistrict,893388,10554,2059,2305,4617,2212,1420,sample_data.csv
2023-11-19,Haryana,HaryanaDistrict,549222,9703,1087,2737,4399,2370,197,sample_data.csv
2023-11-19,Jharkhand,JharkhandDistrict,437004,8283,1031,1989,3899,1766,629,sample_data.csv
2023-11-19,Uttarakhand,UttarakhandDistrict,873921,7795,1218,2133,3669,1573,420,sample_data.csv
2023-11-20,Maharashtra,MaharashtraDistrict,295996,19327,2699,4310,8340,3978,2699,sample_data.csv
2023-11-20,Uttar Pradesh,Uttar PradeshDistrict,208904,16783,2677,3999,7441,3969,1374,sample_data.csv
2023-11-20,Karnataka,KarnatakaDistrict,985150,16010,3029,4013,7857,3386,754,sample_data.csv
2023-11-20,Tamil Nadu,Tamil NaduDistrict,768961,12547,2012,2699,5759,2658,1431,sample_data.csv
2023-11-20,Delhi,DelhiDistrict,218395,12183,2036,3198,5515,2450,1020,sample_data.csv
2023-11-20,West Bengal,West BengalDistrict,251389,7035,1181,1769,3123,1743,400,sample_data.csv
2023-11-20,Rajasthan,RajasthanDistrict,473349,9652,1681,2743,4526,2398,0,sample_data.csv
2023-11-20,Gujarat,GujaratDistrict,928437,17688,2289,4412,8645,4119,512,sample_data.csv
2023-11-20,Madhya Pradesh,Madhya PradeshDistrict,357848,18915,3129,4031,8756,4327,1801,sample_data.csv
2023-11-20,Bihar,BiharDistrict,983232,8083,1199,2058,3802,1836,387,sample_data.csv
2023-11-20,Andhra Pradesh,Andhra PradeshDistrict,888024,10704,2109,3102,5134,2406,62,sample_data.csv
2023-11-20,Telangana,TelanganaDistrict,365648,8044,848,1782,3609,1658,995,sample_data.csv
2023-11-20,Kerala,KeralaDistrict,177368,5388,987,1346,2312,1126,604,sample_data.csv
2023-11-20,Odisha,OdishaDistrict,622119,11946,1831,3304,4937,2887,818,sample_data.csv
2023-11-20,Assam,AssamDistrict,716358,6064,1161,1612,2900,1505,47,sample_data.csv
2023-11-20,Punjab,PunjabDistrict,461362,16107,1863,3910,7220,3462,1515,sample_data.csv
2023-11-20,Chhattisgarh,ChhattisgarhDistrict,112877,7600,1480,1698,3101,1590,1211,sample_data.csv
2023-11-20,Haryana,HaryanaDistrict,229087,7150,1095,1649,2912,1751,838,sample_data.csv
2023-11-20,Jharkhand,JharkhandDistrict,399538,12646,2018,2644,6187,2928,887,sample_data.csv
2023-11-20,Uttarakhand,UttarakhandDistrict,509383,13435,2109,3999,6035,3334,67,sample_data.csv
2023-11-21,Maharashtra,MaharashtraDistrict,347755,16680,2922,4842,8160,3732,0,sample_data.csv
2023-11-21,Uttar Pradesh,Uttar PradeshDistrict,362986,27973,5159,7581,11926,6614,1852,sample_data.csv
2023-11-21,Karnataka,KarnatakaDistrict,890062,8264,1244,2288,3874,1977,125,sample_data.csv
2023-11-21,Tamil Nadu,Tamil NaduDistrict,624382,23662,2956,4826,10026,5302,3508,sample_data.csv
2023-11-21,Delhi,DelhiDistrict,428862,24705,2536,6503,10370,5324,2508,sample_data.csv
2023-11-21,West Bengal,West BengalDistrict,643976,9414,1215,2106,4386,2309,613,sample_data.csv
2023-11-21,Rajasthan,RajasthanDistrict,461181,17148,2867,3815,8306,3976,1051,sample_data.csv
2023-11-21,Gujarat,GujaratDistrict,367905,18865,2491,5500,7758,3872,1735,sample_data.csv
2023-11-21,Madhya Pradesh,Madhya PradeshDistrict,640312,18679,2969,3833,8022,4522,2302,sample_data.csv
2023-11-21,Bihar,BiharDistrict,146397,17399,2992,5108,6974,4288,1029,sample_data.csv
2023-11-21,Andhra Pradesh,Andhra PradeshDistrict,646818,16357,2485,4215,7387,3504,1251,sample_data.csv
2023-11-21,Telangana,TelanganaDistrict,988302,5993,704,1208,2700,1461,624,sample_data.csv
2023-11-21,Kerala,KeralaDistrict,145232,9335,1660,2136,4304,2023,872,sample_data.csv
2023-11-21,Odisha,OdishaDistrict,342506,14375,2753,2925,7108,2982,1360,sample_data.csv
2023-11-21,Assam,AssamDistrict,299661,13967,2085,3158,6897,3280,632,sample_data.csv
2023-11-21,Punjab,PunjabDistrict,476333,12047,2025,2793,5168,2622,1464,sample_data.csv
2023-11-21,Chhattisgarh,ChhattisgarhDistrict,721512,19452,3683,5082,8804,3929,1637,sample_data.csv
2023-11-21,Haryana,HaryanaDistrict,334977,11796,1313,3386,5145,2535,730,sample_data.csv
2023-11-21,Jharkhand,JharkhandDistrict,297846,19152,2317,4355,8069,4697,2031,sample_data.csv
2023-11-21,Uttarakhand,UttarakhandDistrict,329791,5367,831,1178,2405,1204,580,sample_data.csv
2023-11-22,Maharashtra,MaharashtraDistrict,285836,18336,2121,3998,8164,4343,1831,sample_data.csv
2023-11-22,Uttar Pradesh,Uttar PradeshDistrict,924411,10374,1868,2988,4892,2243,251,sample_data.csv
2023-11-22,Karnataka,KarnatakaDistrict,658835,10465,1994,2827,4508,2496,634,sample_data.csv
2023-11-22,Tamil Nadu,Tamil NaduDistrict,917464,15385,2888,4429,7548,3425,0,sample_data.csv
2023-11-22,Delhi,DelhiDistrict,180440,9588,1511,2101,4422,2331,734,sample_data.csv
2023-11-22,West Bengal,West BengalDistrict,795956,7442,1077,1739,3268,1510,925,sample_data.csv
2023-11-22,Rajasthan,RajasthanDistrict,685630,18923,3532,5035,7655,3863,2370,sample_data.csv
2023-11-22,Gujarat,GujaratDistrict,718316,15875,2245,3885,7317,3424,1249,sample_data.csv
2023-11-22,Madhya Pradesh,Madhya PradeshDistrict,183629,15903,2744,3895,6857,3300,1851,sample_data.csv
2023-11-22,Bihar,BiharDistrict,597670,6909,1377,1612,3131,1570,596,sample_data.csv
2023-11-22,Andhra Pradesh,Andhra PradeshDistrict,403542,16702,1914,4635,8029,3879,159,sample_data.csv
2023-11-22,Telangana,TelanganaDistrict,475498,9651,1283,2234,4641,2219,557,sample_data.csv
2023-11-22,Kerala,KeralaDistrict,155874,8227,1348,2190,3561,2033,443,sample_data.csv
2023-11-22,Odisha,OdishaDistrict,701587,19315,2405,4723,8135,4018,2439,sample_data.csv
2023-11-22,Assam,AssamDistrict,576484,9082,1229,2110,4397,2092,483,sample_data.csv
2023-11-22,Punjab,PunjabDistrict,792663,8619,882,1726,3657,1928,1308,sample_data.csv
2023-11-22,Chhattisgarh,ChhattisgarhDistrict,941174,16478,1651,4199,7954,3584,741,sample_data.csv
2023-11-22,Haryana,HaryanaDistrict,798245,9958,1727,2565,4366,2064,963,sample_data.csv
2023-11-22,Jharkhand,JharkhandDistrict,497087,17175,2396,3549,7090,3453,3083,sample_data.csv
2023-11-22,Uttarakhand,UttarakhandDistrict,617188,10794,1377,2896,4660,2392,846,sample_data.csv
2023-11-23,Maharashtra,MaharashtraDistrict,555010,26188,3750,5571,11322,6334,2961,sample_data.csv
2023-11-23,Uttar Pradesh,Uttar PradeshDistrict,906888,16944,3106,4587,7486,3837,1034,sample_data.csv
2023-11-23,Karnataka,KarnatakaDistrict,262700,20325,2259,4701,8490,5015,2119,sample_data.csv
2023-11-23,Tamil Nadu,Tamil NaduDistrict,769741,6406,762,1329,2663,1348,1066,sample_data.csv
2023-11-23,Delhi,DelhiDistrict,549679,17955,2345,4379,8533,3740,1303,sample_data.csv
2023-11-23,West Bengal,West BengalDistrict,575696,9302,1763,2499,4024,2121,658,sample_data.csv
2023-11-23,Rajasthan,RajasthanDistrict,413194,16849,2231,4297,8164,4006,382,sample_data.csv
2023-11-23,Gujarat,GujaratDistrict,692601,8142,1538,1936,3628,1850,728,sample_data.csv
2023-11-23,Madhya Pradesh,Madhya PradeshDistrict,623664,11322,1534,2934,5191,2671,526,sample_data.csv
2023-11-23,Bihar,BiharDistrict,198893,16590,1938,4202,7252,3524,1612,sample_data.csv
2023-11-23,Andhra Pradesh,Andhra PradeshDistrict,266193,11543,1523,2974,4920,2382,1267,sample_data.csv
2023-11-23,Telangana,TelanganaDistrict,900936,10023,1572,2884,4754,2331,54,sample_data.csv
2023-11-23,Kerala,KeralaDistrict,291083,15603,1594,3592,7231,3424,1356,sample_data.csv
2023-11-23,Odisha,OdishaDistrict,625620,19188,3726,4192,8786,4762,1448,sample_data.csv
2023-11-23,Assam,AssamDistrict,784881,9875,1495,2894,4471,1994,516,sample_data.csv
2023-11-23,Punjab,PunjabDistrict,778447,12974,2414,2655,5683,2937,1699,sample_data.csv
2023-11-23,Chhattisgarh,ChhattisgarhDistrict,878759,7016,740,1858,3481,1702,0,sample_data.csv
2023-11-23,Haryana,HaryanaDistrict,426714,5393,751,1129,2172,1141,951,sample_data.csv
2023-11-23,Jharkhand,JharkhandDistrict,444879,13440,1888,2738,6055,3198,1449,sample_data.csv
2023-11-23,Uttarakhand,UttarakhandDistrict,339757,13031,2015,3279,5668,3158,926,sample_data.csv
2023-11-24,Maharashtra,MaharashtraDistrict,837711,20575,3009,4753,9322,4897,1603,sample_data.csv
2023-11-24,Uttar Pradesh,Uttar PradeshDistrict,386003,22610,3163,5144,11149,5339,978,sample_data.csv
2023-11-24,Karnataka,KarnatakaDistrict,971474,17095,2689,3471,7840,3745,2039,sample_data.csv
2023-11-24,Tamil Nadu,Tamil NaduDistrict,121954,18669,3232,4620,8340,4507,1202,sample_data.csv
2023-11-24,Delhi,DelhiDistrict,425368,19011,3419,3958,8837,4214,2002,sample_data.csv
2023-11-24,West Bengal,West BengalDistrict,950564,15039,1987,3676,6321,3343,1699,sample_data.csv
2023-11-24,Rajasthan,RajasthanDistrict,119876,9844,1296,2365,4331,2088,1060,sample_data.csv
2023-11-24,Gujarat,GujaratDistrict,823082,11060,1724,3190,4819,2293,758,sample_data.csv
2023-11-24,Madhya Pradesh,Madhya PradeshDistrict,210215,6088,1172,1258,2632,1252,946,sample_data.csv
2023-11-24,Bihar,BiharDistrict,214333,15221,2459,4144,6870,3078,1129,sample_data.csv
2023-11-24,Andhra Pradesh,Andhra PradeshDistrict,742023,8483,1011,2451,3742,1791,499,sample_data.csv
2023-11-24,Telangana,TelanganaDistrict,847342,17451,2678,4700,7716,4338,697,sample_data.csv
